"geography","estimatedsalary","balance","numofproducts","exited"
"France",49480.66,131691.33,1,FALSE
"Spain",10417.87,93833.86,1,FALSE
"Spain",67976.57,137933.39,1,FALSE
"Spain",140929.98,105770.14,1,TRUE
"Spain",47139.06,0,2,FALSE
"Spain",126241.4,0,2,TRUE
"France",22614.19,166328.65,2,FALSE
"Germany",48498.19,164307.77,1,FALSE
"Germany",103511.26,163965.69,2,FALSE
"France",122073.48,125608.72,1,FALSE
"France",65535.56,0,1,FALSE
"Spain",160060.9,118433.94,1,FALSE
"France",155879.57,98488.08,1,TRUE
"France",194416.58,0,2,FALSE
"Germany",21630.21,98362.35,2,FALSE
"France",157143.61,144237.91,4,TRUE
"France",52796.31,0,1,FALSE
"Spain",121798.52,0,1,TRUE
"France",41104.82,105767.28,2,FALSE
"Spain",10604.48,0,2,FALSE
"Spain",78563.66,0,2,FALSE
"Spain",170821.43,0,1,TRUE
"France",113266.09,134467.26,1,FALSE
"Germany",171768.76,138515.02,1,FALSE
"Germany",54416.18,128647.98,2,FALSE
"France",130755.34,121858.98,1,FALSE
"Spain",141180.66,0,2,FALSE
"France",183421.76,120108.56,1,FALSE
"France",132770.11,196853.62,1,FALSE
"France",24400.37,121418.62,1,FALSE
"Spain",180318.6,0,2,FALSE
"France",111565.45,0,2,FALSE
"Germany",2002.5,97495.8,2,FALSE
"France",82565.01,0,2,FALSE
"Spain",121789.3,127343.4,1,FALSE
"Spain",193785.87,158633.61,1,FALSE
"France",64593.07,0,1,FALSE
"Spain",196993.69,183744.98,1,FALSE
"France",175518.31,0,2,FALSE
"Spain",17268.02,0,1,FALSE
"France",60901.72,79962.92,2,FALSE
"France",100750.03,0,2,FALSE
"France",195224.91,0,2,FALSE
"France",3510.18,140956.99,1,FALSE
"Spain",81250.79,0,1,FALSE
"France",91844.14,0,2,TRUE
"Spain",80676.83,145241.63,1,FALSE
"Germany",129912.74,138008.06,2,FALSE
"France",142029.17,0,2,FALSE
"France",137651.6,0,2,FALSE
"France",33877.29,0,2,FALSE
"Spain",78744.39,0,1,FALSE
"France",96734.46,0,2,FALSE
"Spain",164756.81,127570.93,2,FALSE
"France",164394.65,0,1,FALSE
"Spain",162501.83,107812.67,1,TRUE
"Germany",10541.38,91560.58,2,FALSE
"Germany",59325.21,121303.77,2,FALSE
"Spain",178187.28,161546.68,2,FALSE
"Spain",142626.49,128415.45,1,FALSE
"France",181893.31,57530.06,1,TRUE
"France",156858.2,0,2,FALSE
"France",33074.51,142243.54,2,FALSE
"Germany",50072.94,138341.51,1,TRUE
"France",111340.36,0,2,FALSE
"France",100496.84,0,2,TRUE
"Spain",101371.05,0,3,FALSE
"Spain",180934.67,146466.46,2,FALSE
"Spain",105152.17,0,2,FALSE
"France",706.5,0,1,FALSE
"France",101168.9,0,2,FALSE
"Spain",6795.61,120307.58,1,FALSE
"France",196111.35,87637.26,2,FALSE
"Spain",171960.76,94652.04,1,FALSE
"France",177497.4,114415.84,1,FALSE
"France",147995.96,0,2,FALSE
"France",36209.1,84315.02,1,FALSE
"Spain",143614.01,0,2,FALSE
"Germany",14828.54,93955.83,2,FALSE
"France",154775.7,67087.69,1,FALSE
"Germany",70529,101528.61,1,TRUE
"Germany",57896.27,110824.52,1,FALSE
"France",69759.91,0,1,FALSE
"France",89938.08,179960.2,1,FALSE
"France",89578.32,134006.77,1,FALSE
"Germany",73464.88,121532.17,2,FALSE
"Spain",138542.87,0,2,FALSE
"Spain",161888.63,0,1,FALSE
"France",86937.2,129717.3,2,FALSE
"Germany",42241.54,94762.16,2,FALSE
"Germany",121207.66,155196.17,1,TRUE
"Germany",102930.46,129514.99,1,FALSE
"Germany",65121.63,113386.36,2,TRUE
"France",78498.04,0,1,TRUE
"Spain",104769.96,172196.23,1,FALSE
"France",96498.14,97612.12,1,FALSE
"France",38691.34,104719.94,2,FALSE
"France",164804.02,0,1,FALSE
"Germany",104152.65,139592.98,3,TRUE
"Spain",88866.92,0,2,FALSE
"France",129890.94,139096.85,1,FALSE
"Spain",179258.67,140301.72,1,FALSE
"Spain",72051.44,0,1,FALSE
"France",74580.8,0,2,FALSE
"Spain",123995.15,111233.09,1,FALSE
"France",38960.59,0,2,FALSE
"France",94951.27,147737.63,1,FALSE
"France",56642.97,0,2,FALSE
"Germany",50783.1,125725.02,2,FALSE
"France",9149.96,128289.7,3,TRUE
"France",21006.1,0,1,TRUE
"Germany",33759.41,88826.07,1,TRUE
"France",196622.28,143443.61,1,TRUE
"France",176353.87,0,4,TRUE
"France",176943.59,0,2,FALSE
"Spain",177966.24,149134.46,1,FALSE
"France",162198.32,124119.54,1,FALSE
"Germany",197643.24,116822.7,1,FALSE
"France",60420.07,103219.47,1,FALSE
"France",70550,0,2,FALSE
"Germany",198798.44,81954.6,1,TRUE
"Germany",126310.39,95196.26,1,TRUE
"Spain",64515.5,0,2,FALSE
"France",158580.05,0,2,FALSE
"France",129353.21,136555.01,2,FALSE
"France",137273.97,0,1,FALSE
"France",171575.54,119452.03,1,FALSE
"France",96528,0,1,TRUE
"Germany",64421.02,69881.09,2,FALSE
"France",158444.61,0,2,FALSE
"France",66548.58,0,2,FALSE
"Spain",108008.05,0,2,FALSE
"Spain",128268.39,204223.03,1,FALSE
"France",37464,110314.21,2,TRUE
"Spain",157381.14,163760.82,1,TRUE
"Germany",194257.11,141069.18,3,FALSE
"France",139059.05,115934.74,1,FALSE
"France",40893.61,151457.88,1,FALSE
"Germany",40261.49,154206.07,2,FALSE
"France",46203.31,89928.99,1,FALSE
"France",13126.9,89182.09,1,FALSE
"Germany",165675.01,79706.25,2,FALSE
"Spain",5459.07,0,3,TRUE
"France",131919.48,0,2,FALSE
"France",182372.35,117799.28,1,FALSE
"France",147600.54,0,2,FALSE
"France",92865.41,0,2,FALSE
"Germany",67142.97,146422.22,1,TRUE
"Germany",65611.01,150186.22,2,FALSE
"Germany",138564.48,100275.88,1,TRUE
"France",187391.02,0,1,TRUE
"France",33656.35,147493.89,1,FALSE
"France",100618.17,0,2,FALSE
"France",198134.9,0,2,FALSE
"France",50368.87,121823.4,2,FALSE
"Spain",108787,0,2,FALSE
"Germany",33099.41,113688.63,1,TRUE
"Spain",124550.88,100471.34,1,FALSE
"Germany",5159.21,100032.52,1,TRUE
"Spain",48228.1,0,2,FALSE
"France",108798.36,116358,1,FALSE
"Germany",21085.12,163549.63,1,FALSE
"Germany",28922.25,99183.9,1,FALSE
"Spain",62514.65,131955.07,1,TRUE
"Spain",177506.66,134177.06,1,FALSE
"Spain",90605.05,0,2,FALSE
"France",132029.95,0,2,FALSE
"Spain",176903.35,0,1,FALSE
"Germany",29239.29,94348.94,1,TRUE
"France",153662.88,155584.21,1,FALSE
"France",154389.18,0,2,FALSE
"Spain",166224.39,0,2,FALSE
"Germany",21646.2,170661.47,1,FALSE
"Germany",171037.63,185544.36,1,FALSE
"Spain",112649.22,52831.13,1,TRUE
"Germany",193014.26,97750.07,3,TRUE
"France",118120.88,114007.5,2,FALSE
"France",25650.04,104308.77,1,FALSE
"France",113048.79,84719.13,2,FALSE
"France",87372.49,0,2,FALSE
"France",146651.99,140236.98,1,FALSE
"Spain",8227.91,0,2,FALSE
"Spain",57034.35,75302.85,2,FALSE
"France",93003.21,0,2,FALSE
"France",165574.54,104760.82,1,TRUE
"France",13566.48,0,1,TRUE
"Spain",82796.29,113693,1,FALSE
"Spain",119830.08,174180.39,1,FALSE
"Germany",72155.85,115766.26,1,TRUE
"France",62762.12,0,2,FALSE
"Spain",183235.33,0,2,FALSE
"France",105206.48,121215.9,2,FALSE
"Germany",22512.44,144677.19,3,TRUE
"France",122305.91,115350.63,1,FALSE
"Spain",173617.09,105683.63,1,FALSE
"France",160670.37,135179.49,1,FALSE
"Spain",158958.9,117551.23,1,FALSE
"Germany",93073.04,157404.02,2,FALSE
"Spain",67238.01,77910.23,1,FALSE
"France",172576.56,110942.9,1,FALSE
"France",122580.48,0,2,FALSE
"France",149043.78,179305.09,1,FALSE
"Germany",105218.45,150593.59,2,FALSE
"France",78463.99,123815.86,1,TRUE
"Spain",160849.43,0,2,TRUE
"Germany",87834.24,69385.17,2,FALSE
"Germany",166317.71,138032.15,1,FALSE
"France",137309.06,0,2,FALSE
"France",166984.44,0,1,FALSE
"Germany",166996.46,143500.82,1,TRUE
"Spain",188022.44,119670.18,1,FALSE
"Spain",194467.23,99106.73,1,FALSE
"Germany",125449.47,120135.55,2,FALSE
"France",137452.57,0,1,FALSE
"France",123475.88,120905.03,1,TRUE
"Spain",38941.44,0,3,TRUE
"Germany",177852.57,102277.52,1,TRUE
"Germany",31532.96,125292.53,1,TRUE
"Spain",136377.21,0,1,FALSE
"France",130541.1,101629.3,1,FALSE
"Germany",65636.92,171937.27,1,FALSE
"France",193305.35,0,2,FALSE
"France",47307.9,0,2,FALSE
"France",100809.99,0,2,FALSE
"France",109145.2,129743.75,1,FALSE
"Spain",91167.19,0,1,TRUE
"Germany",175295.89,151191.31,1,TRUE
"Germany",127433.47,102630.13,2,FALSE
"France",71167.17,114023.64,2,TRUE
"Germany",111184.67,124227.14,1,FALSE
"France",141756.32,0,2,FALSE
"Spain",72678.75,80285.16,1,TRUE
"France",172832.9,175477.15,1,FALSE
"France",158086.33,132144.35,1,FALSE
"Germany",168184.62,136911.07,1,TRUE
"Germany",72950.14,133299.67,2,FALSE
"France",48378.4,0,2,FALSE
"Germany",23135.65,117691,1,TRUE
"France",65675.47,0,2,FALSE
"France",170676.67,0,2,FALSE
"Germany",27366.77,133199.71,2,FALSE
"Spain",152479.64,135506.58,3,TRUE
"Germany",105383.49,127154.14,2,FALSE
"Spain",48189.94,0,2,FALSE
"Germany",100324.01,49508.79,3,FALSE
"France",65657.29,0,1,FALSE
"France",17682.02,75051.49,1,TRUE
"Spain",111342.66,123925.23,1,TRUE
"France",134158.09,0,2,TRUE
"France",79176.09,153819.58,1,TRUE
"Spain",83103.46,0,2,FALSE
"Spain",63908.86,0,2,FALSE
"Spain",90896.04,70417.79,1,FALSE
"Spain",76076.2,111484.88,1,FALSE
"Spain",103902.11,146343.98,1,FALSE
"France",142223.94,160541,2,FALSE
"Germany",147533.09,130274.26,2,FALSE
"France",169156.64,98993.02,1,FALSE
"Spain",141242.57,0,2,FALSE
"Germany",149458.73,141827.33,2,FALSE
"France",86950.72,110054.45,1,FALSE
"France",176925.69,0,2,FALSE
"Spain",40357.39,0,1,FALSE
"Germany",26687.22,98088.09,1,TRUE
"France",78702.98,118317.27,4,TRUE
"Spain",176163.74,0,2,FALSE
"Germany",4896.11,99774.5,1,TRUE
"France",114899.13,0,2,FALSE
"France",92220.12,0,3,TRUE
"Spain",6251.3,133806.54,2,FALSE
"Spain",43018.82,0,2,TRUE
"France",27548.06,124993.29,2,FALSE
"Spain",120454.2,157622.58,1,FALSE
"Germany",133961.19,126111.61,1,FALSE
"France",131753.97,161651.37,2,FALSE
"France",38019.74,142856.95,2,FALSE
"Germany",28144.07,111100.98,1,TRUE
"Spain",45959.86,102918.38,1,FALSE
"France",189528.72,0,2,FALSE
"France",170481.98,0,2,FALSE
"France",94845.45,0,2,FALSE
"Spain",161253.08,125265.61,1,FALSE
"France",115260.72,82500.28,1,FALSE
"Germany",60721.4,175754.87,2,FALSE
"France",121365.45,109387.33,1,FALSE
"France",101693.73,100443.36,2,FALSE
"Spain",54132.93,83102.72,2,FALSE
"Spain",10666.05,0,1,FALSE
"France",41227.67,0,2,FALSE
"France",10712.82,0,2,FALSE
"France",98912.69,115290.27,1,TRUE
"France",197202.48,0,2,FALSE
"France",150720.39,140197.71,2,FALSE
"France",74780.13,105245.34,1,FALSE
"France",79377.45,0,2,FALSE
"France",8763.87,0,2,FALSE
"Germany",177112.7,142296.13,1,FALSE
"Spain",85016.64,99097.33,1,TRUE
"France",88689.4,171069.39,2,FALSE
"France",95985.64,0,2,FALSE
"France",166792.71,102523.88,1,FALSE
"France",68730.91,0,2,FALSE
"Germany",146891.07,143391.07,1,TRUE
"Germany",148727.42,106022.73,2,FALSE
"Spain",43134.58,0,1,FALSE
"Germany",40318.33,128960.21,2,FALSE
"France",97633.93,0,2,FALSE
"France",65069.03,0,2,FALSE
"France",166335,0,2,FALSE
"France",121904.44,126442.59,1,FALSE
"Spain",175235.99,0,1,FALSE
"France",56185.05,127261.35,1,FALSE
"Spain",131625.14,0,2,FALSE
"France",152323.04,0,1,FALSE
"France",165840.94,0,2,FALSE
"Germany",176692.65,73481.05,1,FALSE
"France",121904.14,160515.37,1,FALSE
"Germany",123663.63,149525.34,2,FALSE
"Germany",119644.59,166522.78,1,TRUE
"France",66825.33,135536.5,1,FALSE
"Germany",94875.03,120481.69,1,TRUE
"Spain",76304.73,103421.32,1,FALSE
"France",39755,135658.73,2,FALSE
"France",180142.42,0,2,FALSE
"France",83238.4,191402.82,2,FALSE
"Germany",5078.9,94504.35,1,FALSE
"Germany",132424.69,126147.84,1,TRUE
"France",109057.56,0,1,FALSE
"France",115676.61,0,2,FALSE
"France",149401.33,87624.03,2,FALSE
"France",89891.4,153697.53,2,TRUE
"France",82500.84,0,2,FALSE
"France",6416.92,0,1,FALSE
"Germany",189428.75,116585.97,1,TRUE
"Germany",178833.34,134464.58,2,FALSE
"Germany",42766.03,83008.31,1,FALSE
"Spain",90883.12,113635.16,1,FALSE
"Spain",80619.09,0,2,FALSE
"Germany",120646.4,122552.48,2,FALSE
"Spain",41409.36,118899.45,2,FALSE
"France",112317.89,99713.87,1,FALSE
"France",152128.36,0,1,FALSE
"France",177670.57,134208.22,1,FALSE
"Germany",189159.97,85906.65,3,FALSE
"Germany",159403.68,137714.25,1,FALSE
"Spain",149536.15,160777.9,1,FALSE
"France",155492.87,0,2,FALSE
"France",24847.02,0,2,FALSE
"France",115387.4,102585.88,2,FALSE
"Germany",171971.25,102556.18,2,TRUE
"Germany",126106.4,126772.57,1,FALSE
"Germany",28228.35,158373.23,1,FALSE
"France",138113.71,0,2,FALSE
"Germany",43018.98,141927.1,1,FALSE
"Spain",83611.45,109876.82,2,TRUE
"France",118863.38,0,2,FALSE
"Germany",91947.74,111369.79,2,FALSE
"Spain",94488.82,116969.35,1,FALSE
"Germany",47058.21,136729.51,2,FALSE
"Germany",44719.5,152086.15,1,TRUE
"Spain",174478.54,0,2,FALSE
"Spain",45611.51,127289.28,1,FALSE
"Germany",73853.94,119852.01,1,TRUE
"Spain",196517.43,0,2,FALSE
"Spain",92914.67,0,2,FALSE
"France",31372.91,0,1,FALSE
"France",109733.73,117183.74,1,FALSE
"France",36083.96,129907.63,1,FALSE
"Spain",188435.38,0,2,FALSE
"Germany",169963.2,145387.32,2,TRUE
"France",69320.97,124616.23,1,FALSE
"France",36145.53,0,2,FALSE
"Spain",137702.01,95808.19,1,TRUE
"France",71594.26,0,2,FALSE
"France",65565.92,0,2,FALSE
"Spain",101828.39,117152.3,1,FALSE
"France",39546.32,106250.72,1,FALSE
"Germany",110805.79,111837.78,2,FALSE
"France",2168.13,97023.21,1,FALSE
"France",190067.12,137687.72,1,FALSE
"Spain",77789.01,113348.5,1,FALSE
"Spain",127654.37,122109.78,1,FALSE
"France",79602.86,120452.4,2,FALSE
"France",80619.17,0,2,FALSE
"Spain",160346.3,65812.35,2,FALSE
"Spain",109638.78,54428.37,1,TRUE
"France",1276.87,0,2,FALSE
"France",49374.82,0,2,FALSE
"Germany",31580.8,143279.58,2,TRUE
"Germany",20560.69,103846.65,1,FALSE
"France",84584.69,125190.86,1,FALSE
"France",15246.83,0,2,FALSE
"France",32607.77,38340.02,1,TRUE
"Germany",155846.69,123802.98,2,FALSE
"France",3232.82,96651.03,1,FALSE
"France",177668.55,0,2,FALSE
"France",134441.6,0,2,FALSE
"France",111032.79,133237.21,1,TRUE
"France",45214.04,142105.35,1,FALSE
"France",67208.3,166115.42,1,FALSE
"France",80985.88,81070.34,2,FALSE
"France",167573.06,0,1,FALSE
"France",160110.65,123835.52,2,FALSE
"France",127825.25,123401.43,2,FALSE
"Germany",123535.05,169377.31,1,FALSE
"France",41595.3,130015.24,1,FALSE
"France",97628.08,0,2,FALSE
"France",91359.79,133936.04,2,FALSE
"France",97755.29,114543.27,1,FALSE
"France",182528.44,119794.67,1,FALSE
"France",142956.48,0,2,FALSE
"Spain",10789.3,0,1,FALSE
"France",130461.09,0,2,FALSE
"Germany",190994.48,157138.99,3,TRUE
"Spain",159463.8,0,2,FALSE
"Germany",57589.29,136733.24,1,FALSE
"Germany",40437.67,82498.14,2,FALSE
"Spain",56459.45,151914.93,1,FALSE
"France",39920,80090.93,1,TRUE
"Spain",148798.45,83739.32,1,FALSE
"France",63737.19,181166.44,1,TRUE
"France",154997.64,130588.82,1,FALSE
"France",34777.23,0,2,FALSE
"Germany",93718.16,94126.67,1,FALSE
"France",133112.41,0,2,FALSE
"France",175479.92,148045.68,1,TRUE
"France",96.27,0,2,FALSE
"Spain",30804.68,0,2,FALSE
"France",197193.49,168165.84,1,FALSE
"Germany",96792.15,72835.56,2,FALSE
"France",132719.8,0,2,FALSE
"Germany",112157.31,123212.08,2,FALSE
"Spain",38015.34,0,2,FALSE
"Spain",164018.98,0,2,FALSE
"France",46774.94,119501.88,2,FALSE
"Germany",189664.43,144550.83,2,FALSE
"Germany",26106.39,126729.41,1,TRUE
"Germany",191535.11,119984.07,1,TRUE
"France",158937.55,0,1,FALSE
"Spain",25222.6,0,1,TRUE
"Spain",29296.74,121490.05,1,FALSE
"Spain",54394.28,91897.8,1,FALSE
"Spain",9234.06,139443.75,2,FALSE
"Germany",26796.73,144961.97,1,FALSE
"Germany",11796.89,126041.02,1,FALSE
"Germany",128461.29,69459.05,2,FALSE
"France",14278.18,198338.77,2,FALSE
"France",46811.77,0,2,FALSE
"Germany",109393.19,109196.66,3,TRUE
"Spain",3966.5,134168.5,3,TRUE
"France",63173.64,0,1,FALSE
"France",66367.33,0,1,FALSE
"Spain",16274.67,0,2,FALSE
"France",180553.48,0,2,FALSE
"Germany",107563.16,120100.41,1,TRUE
"France",100941.57,0,1,FALSE
"Spain",110230.4,0,2,FALSE
"Spain",142331.85,0,2,FALSE
"Spain",199099.51,0,2,FALSE
"Spain",85890.16,0,2,FALSE
"France",143938.27,0,1,FALSE
"Spain",131644.41,0,2,FALSE
"Spain",112395.98,0,2,FALSE
"Germany",71856.3,135559.8,2,FALSE
"Germany",35770.84,150355.35,2,FALSE
"France",124364.63,0,2,FALSE
"France",78101.29,133489.12,2,FALSE
"Germany",143096.49,105489.31,1,TRUE
"Germany",14073.11,60205.2,2,FALSE
"France",47388.41,0,2,FALSE
"Spain",72306.07,0,2,FALSE
"Spain",184839.7,0,1,TRUE
"France",47886.44,0,1,FALSE
"France",130474.03,0,1,FALSE
"Spain",73181.39,0,3,TRUE
"France",65706.86,112333.63,1,FALSE
"Germany",104379.36,116936.81,1,FALSE
"Germany",192146.63,117721.02,1,TRUE
"France",66977.68,165896.22,2,FALSE
"Spain",158742.81,153656.85,1,FALSE
"France",189414.74,94164,1,FALSE
"Spain",159130.32,0,2,FALSE
"France",97640.2,191808.73,1,FALSE
"France",86022.09,152199.33,1,FALSE
"Germany",10014.72,125396.24,1,TRUE
"Germany",17384.21,104405.54,3,FALSE
"France",143315.57,133801.49,1,FALSE
"Spain",31669.18,0,3,FALSE
"France",12761.16,0,2,FALSE
"Germany",93429.95,100047.33,1,FALSE
"France",42012.55,109848.6,1,FALSE
"France",15798.7,127849.38,1,FALSE
"Spain",56408.14,0,2,FALSE
"France",4696.44,95947.76,1,FALSE
"Spain",25042.1,0,2,FALSE
"France",130442.08,137638.69,1,TRUE
"France",136521.82,0,1,FALSE
"Spain",199108.88,0,2,FALSE
"France",124596.63,0,2,FALSE
"France",134394.78,0,2,FALSE
"France",144275.39,89416.99,1,FALSE
"Spain",123410.23,0,2,FALSE
"Spain",143298.06,0,1,FALSE
"France",129562.74,143262.04,1,FALSE
"Spain",4595.05,119656.45,2,FALSE
"France",146715.07,132954.64,1,FALSE
"Germany",163558.36,105206.7,2,FALSE
"Spain",6947.09,0,2,FALSE
"Spain",9170.54,83061.26,2,FALSE
"France",199674.83,147650.68,1,FALSE
"France",157166.79,73348.56,1,TRUE
"France",46072.52,0,2,FALSE
"France",3524.69,0,2,FALSE
"Spain",45563.94,116320.68,1,FALSE
"France",59103.13,0,2,FALSE
"France",189558.44,0,2,FALSE
"France",45779.9,0,2,FALSE
"France",21859.06,66250.71,1,FALSE
"Germany",162699.7,95675.62,2,TRUE
"Germany",8567.18,92616.64,2,FALSE
"Spain",132943.88,0,1,FALSE
"Spain",12916.32,0,1,TRUE
"Spain",128799.86,100565.94,1,FALSE
"Spain",99347.8,190305.78,1,TRUE
"Germany",40980.87,118536.4,1,TRUE
"France",40368.65,127649.64,1,FALSE
"France",94738.54,165358.77,1,FALSE
"Spain",88842.8,0,2,FALSE
"Germany",136934.91,78249.53,1,FALSE
"Germany",109356.53,125193.96,1,FALSE
"France",199635.93,0,2,FALSE
"Germany",158408.23,154007.21,1,FALSE
"Spain",95936.84,133214.88,2,FALSE
"Spain",126688.83,146202.93,1,TRUE
"France",150850.29,0,2,FALSE
"France",27802,90963.49,1,FALSE
"Spain",32430.94,0,1,TRUE
"France",137332.37,0,1,TRUE
"Spain",28601.68,114386.85,1,FALSE
"France",108411.66,0,2,FALSE
"France",122518.5,0,2,FALSE
"France",9015.07,0,2,FALSE
"Spain",94433.08,137260.78,1,TRUE
"France",110371.84,111060.05,2,FALSE
"Spain",141364.62,124447.73,1,TRUE
"France",16245.25,0,2,FALSE
"France",108348.94,0,1,TRUE
"Germany",171668.2,135310.41,2,FALSE
"France",67364.42,0,2,FALSE
"France",107867.38,0,2,FALSE
"France",194310.1,0,2,FALSE
"Spain",33950.08,139393.19,2,FALSE
"Spain",197588.32,0,2,FALSE
"France",428.23,104258.8,1,FALSE
"France",34948.77,0,2,FALSE
"Germany",82084.3,113447.01,1,FALSE
"France",64804.59,0,2,FALSE
"Germany",83556.65,111063.73,2,FALSE
"Germany",71926.28,161378.02,1,TRUE
"Spain",122925.44,82766.43,1,FALSE
"Spain",13133.88,0,2,FALSE
"France",62845.64,104267.7,1,TRUE
"France",28411.23,91718.8,1,FALSE
"Spain",28640.92,63488.7,1,TRUE
"Spain",156787.34,12459.19,1,TRUE
"Germany",125307.87,159863.9,2,FALSE
"Germany",131736.23,104592.55,2,FALSE
"Spain",128262.14,132088.59,1,FALSE
"Spain",91366.42,0,2,FALSE
"Spain",82290.81,120654.68,1,FALSE
"France",66190.21,0,2,FALSE
"France",23920.65,83772.95,1,FALSE
"France",45438.38,172325.67,1,FALSE
"France",93360.35,117685.31,2,FALSE
"France",14496.67,0,2,FALSE
"France",168521.72,0,2,FALSE
"Spain",103318.44,0,2,FALSE
"France",87219.41,135871.5,1,FALSE
"France",197490.39,0,4,TRUE
"Germany",126812.63,128504.76,1,TRUE
"France",94283.09,0,2,FALSE
"France",46857.52,56228.25,1,FALSE
"Germany",81491.7,98792.4,1,TRUE
"Germany",129107.97,181768.32,2,FALSE
"Spain",49732.9,101198.01,1,FALSE
"France",88728.47,0,2,FALSE
"France",86981.45,0,2,FALSE
"France",3740.93,0,1,FALSE
"France",67949.32,139064.06,2,FALSE
"France",147636.46,104508.1,1,FALSE
"Germany",188891.96,113948.58,1,TRUE
"France",25482.62,0,2,FALSE
"France",18391.93,0,2,FALSE
"France",140168.36,0,2,FALSE
"Germany",161064.29,117524.72,2,FALSE
"France",183542.08,160389.82,1,FALSE
"France",194238.92,0,2,FALSE
"France",7900.46,125547.53,1,FALSE
"Spain",51424.29,92783.68,1,FALSE
"Germany",152450.84,97036.22,2,TRUE
"France",55816.2,0,2,FALSE
"France",32909.13,0,2,FALSE
"Spain",100637.07,102145.13,1,FALSE
"France",142911.99,113452.66,1,FALSE
"Spain",26287.21,155681.72,1,FALSE
"Germany",60775.76,127475.24,1,TRUE
"France",146257.77,0,2,FALSE
"France",28332,112751.13,1,FALSE
"France",100919.19,0,2,FALSE
"France",102591.9,144889.18,1,TRUE
"Spain",25554.4,0,2,FALSE
"France",152107.93,150126.44,1,TRUE
"France",69381.05,69712.74,1,FALSE
"Spain",101728.46,0,2,FALSE
"France",89040.61,0,2,FALSE
"Germany",16910.98,117438.92,2,FALSE
"France",150468.35,119315.75,1,FALSE
"France",177613.19,89571.59,1,FALSE
"Germany",120672.09,102251.57,1,FALSE
"France",77142.85,118546.71,1,FALSE
"France",127804.66,0,1,TRUE
"Spain",158344.63,103257.14,1,FALSE
"Spain",167179.48,124209.02,1,FALSE
"Spain",15404.64,0,2,FALSE
"Spain",156036.19,150302.84,1,FALSE
"Spain",144725.14,108653.93,1,FALSE
"France",22558.74,85325.93,1,FALSE
"France",147342.03,0,2,FALSE
"Germany",85470.45,135776.36,3,TRUE
"France",194656.11,131411.24,1,FALSE
"Spain",48505.1,0,2,FALSE
"Spain",101491.23,0,2,FALSE
"Germany",164117.69,106431.97,2,FALSE
"France",124626.57,90305.76,1,FALSE
"Germany",34490.06,117466.03,2,FALSE
"France",90967.37,148884.47,2,FALSE
"Germany",24208.84,91115.76,2,TRUE
"Germany",174873.09,77373.87,2,FALSE
"Spain",170262.97,104744.89,1,FALSE
"France",112289.06,0,2,FALSE
"Germany",93783,91538.51,1,FALSE
"France",150026.79,0,2,FALSE
"France",102036.82,185734.75,1,FALSE
"France",898.51,143396.54,2,FALSE
"France",95124.4,125909.85,1,FALSE
"France",11514.39,0,2,FALSE
"France",27468.72,154525.7,1,FALSE
"France",37092.43,0,1,FALSE
"France",171587.9,100654.8,1,FALSE
"Spain",80828.78,83325.77,1,FALSE
"France",169287.99,110934.54,1,FALSE
"Spain",13197.44,113680.54,1,FALSE
"Germany",54439.53,117020.08,2,FALSE
"France",38186.85,145359.99,1,FALSE
"Germany",27274.6,151391.68,1,TRUE
"Spain",65758.19,123935.35,1,FALSE
"France",97767.63,0,2,FALSE
"Spain",115468.84,70291.02,1,TRUE
"Germany",98293.14,166031.45,1,FALSE
"Germany",182059.28,96643.32,1,FALSE
"Spain",128538.05,0,2,FALSE
"France",108841.83,0,2,FALSE
"France",18581.84,0,2,FALSE
"France",146821.42,0,2,FALSE
"France",100727.68,0,2,FALSE
"Germany",39356.38,97268.1,2,FALSE
"France",169921.11,0,2,TRUE
